SIREN principal,Id,Raison sociale,Date de publication,Année de reporting,Siret
268502416,938b04d3-b1cd-11ed-8fce-005056b7acd1,CENTRE HOSPITALIER GEORGES MAZURELLE,07/03/2018,2017,"
	
		
			
			SIRET
			
			
			Etablissements
			
			
			Adresses
			
		
	
	
		
			
			268 502 416 00012
			
			
			Centre hospitalier Esquirol
			
			
			Route d&rsquo;Aubigny, 85000 La-Roche-Sur-Yon
			
		
		
			
			268 502 416 00020
			
			
			Gaston Chaissac
			
			
			12, rue de l&#39;Egault, 85600 Montaigu
			
		
		
			
			268 502 416 00038
			
			
			Fontenay Enfants
			
			
			24 rue Rabelais, 85200 Fontenay Le Comte
			
		
		
			
			268 502 416 00046
			
			
			Jean Itard
			
			
			39 rue Printani&egrave;re, 85100 Les-Sables-D&#39;olonne
			
		
		
			
			268 502 416 00053
			
			
			Printani&egrave;re Adultes
			
			
			70, rue Printani&egrave;re, 85100 Les-Sables-D&#39;olonne
			
		
		
			
			268 502 416 00288
			
			
			Chantonnay Enfants
			
			
			7 Bis Rue Collineau, 85110 Chantonnay
			
		
		
			
			268 502 416 00301
			
			
			Noirmoutier
			
			
			2, rue des Sableaux, 85330 Noirmoutier-en-l&rsquo;Ile
			
		
		
			
			268 502 416 00376
			
			
			Port Joinville
			
			
			34, rue du Puits Neuf, 85350 L&rsquo;Ile-D&#39;yeu
			
		
		
			
			268 502 416 00384
			
			
			George Milandy
			
			
			4, place Richelieu, 85400 Lu&ccedil;on
			
		
		
			
			268 502 416 00392
			
			
			Lu&ccedil;on Enfants
			
			
			100, rue des Carri&egrave;res, 85400 Lu&ccedil;on
			
		
		
			
			268 502 416 00418
			
			
			Pasteur
			
			
			44 boulevard Pasteur, 85100 Les-Sables-D&#39;olonne
			
		
		
			
			268 502 416 00426
			
			
			Tricottin
			
			
			3 rue Pierre de Coubertin, 85500 Les Herbiers
			
		
		
			
			268 502 416 00434
			
			
			Le Val-Fleuri
			
			
			7 rue des Flandres Dunkerque, 85000 La-Roche-Sur-Yon
			
		
		
			
			268 502 416 00442
			
			
			La Simbrandi&egrave;re
			
			
			84 rue de la Simbrandi&egrave;re, 85000 La-Roche-Sur-Yon
			
		
		
			
			268 502 416 00459
			
			
			Paul Verlaine
			
			
			67 Rue de Friedland, 85000 La-Roche-Sur-Yon
			
		
		
			
			268 502 416 00467
			
			
			Le Train Bleu
			
			
			12 impasse Beaus&eacute;jour, 85000 La-Roche-Sur-Yon
			
		
		
			
			268 502 416 00475
			
			
			Claudel
			
			
			17 rue de V&eacute;drines, 85000 La-Roche-Sur-Yon
			
		
		
			
			268 502 416 00483
			
			
			Adolescents
			
			
			80 rue Louis Lumi&egrave;re, 85000 La-Roche-Sur-Yon
			
		
		
			
			268 502 416 00533
			
			
			Chataigneraie Enfants
			
			
			3 bis rue Flandres Dunkerque, 85120 La Chataigneraie
			
		
		
			
			268 502 416 00568
			
			
			Montaigu Enfants
			
			
			74, avenue Villebois-Mareuil, 85600 Montaigu
			
		
		
			
			268 502 416 00582
			
			
			Toulouse Lautrec
			
			
			19 rue du Moulin Rouge, 85000 La-Roche-Sur-Yon
			
		
		
			
			268 502 416 00616
			
			
			M.A.S. Pairette
			
			
			27 Chemin de la Pairette, 85000 La-Roche-Sur-Yon
			
		
		
			
			268 502 416 00632
			
			
			T.M.M.
			
			
			69 Boulevard F. Mitterrand, 85340 Olonne-sur-Mer
			
		
		
			
			268 502 416 00665
			
			
			Les Cytises
			
			
			15 chemin de Bel Air, 85500 Les Herbiers
			
		
		
			
			268 502 416 00673
			
			
			Aizenay
			
			
			11 Route de Challans, 85190 Aizenay
			
		
		
			
			268 502 416 00681
			
			
			Les Charmettes
			
			
			15 rue Emilio Segr&egrave;, 85300 Challans
			
		
		
			
			268 502 416 00715
			
			
			M.A.S. Rose des Vents
			
			
			751, avenue du Dr Mathevet, 85560 Longeville-Sur-Mer
			
		
		
			
			268 502 416 00723
			
			
			Elline
			
			
			15 Boulevard des Etats-Unis, 85000 La-Roche-Sur-Yon
			
		
		
			
			268 502 416 00343
			
			
			Donald Winnicott
			
			
			53 rue Raymond Prunier, 85000 La-Roche-Sur-Yon
			
		
		
			
			268 502 416 00491
			
			
			Donald Winnicott
			
			
			53 rue Raymond Prunier, 85000 La-Roche-Sur-Yon
			
		
		
			
			268 502 416 00566
			
			
			Donald Winnicott
			
			
			53 rue Raymond Prunier, 85000 La-Roche-Sur-Yon
			
		
	


&nbsp;
"
268400264,93c3d7d0-b1cd-11ed-8fce-005056b7acd1,CENTRE HOSPITALIER D,01/12/2022,2021,"
	
		
			
			SIRET
			
			
			&Eacute;tablissements
			
			
			Adresses
			
		
	
	
		
			
			268 400 264 00068
			
			
			Si&egrave;ge social
			
			
			Avenue de Lavoisier, 84100 Orange
			
		
		
			
			268 400 264 00035
			
			
			Centre de Soin et Cure M&eacute;dicale
			
			
			Avenue de Lavoisier, 84100 Orange
			
		
		
			
			268 400 264 00076
			
			
			Service Urgences R&eacute;animation
			
			
			Avenue Meynard - 84100 Orange
			
		
		
			
			268 400 264 00084
			
			
			Section Long s&eacute;jour
			
			
			Avenue de Lavoisier, 84100 Orange
			
		
		
			
			268 400 264 00092
			
			
			Centre Planification Familiale
			
			
			Avenue de Lavoisier, 84100 Orange
			
		
		
			
			268 400 264 00100
			
			
			Ecole d&#39;Aides-Soignantes
			
			
			Avenue de Lavoisier, 84100 Orange
			
		
		
			
			268 400 264 00126
			
			
			EHPAD
			
			
			Avenue de Lavoisier, 84100 Orange
			
		
	


&nbsp;
"
268400264,93926f49-b1cd-11ed-8fce-005056b7acd1,CENTRE HOSPITALIER D,30/04/2019,2018,"
	
		
			
			Etablissements
			
			
			N&deg; SIRET
			
			
			Adresses
			
		
	
	
		
			
			Si&egrave;ge social
			
			
			268 400&nbsp;264 00068
			
			
			Avenue de Lavoisier, 84100 Orange
			
		
		
			
			Centre de Soin et Cure M&eacute;dicale
			
			
			268 400&nbsp;264 00035
			
			
			Avenue de Lavoisier, 84100 Orange
			
		
		
			
			Service Urgences R&eacute;animation
			
			
			268400264 00076
			
			
			Avenue de Lavoisier, 84100 Orange
			
		
		
			
			Section Long s&eacute;jour
			
			
			268 400&nbsp;264 00084
			
			
			Avenue de Lavoisier, 84100 Orange
			
		
		
			
			Centre Planification Familiale
			
			
			268 400&nbsp;264 00092
			
			
			Avenue de Lavoisier, 84100 Orange
			
		
		
			
			Ecole d&#39;Aides-Soignantes
			
			
			268 400&nbsp;264 00100
			
			
			Avenue de Lavoisier, 84100 Orange
			
		
		
			
			EHPAD
			
			
			268 400&nbsp;264 00126
			
			
			Avenue de Lavoisier, 84100 Orange
			
		
	


&nbsp;
"
268400173,93c31408-b1cd-11ed-8fce-005056b7acd1,CENTRE HOSPITALIER DE VALREAS,08/11/2022,2021,"
	
		
			
			SIRET
			
			
			&Eacute;tablissements
			
			
			Adresses
			
		
	
	
		
			
			268 400 173 00012
			
			
			Centre Hospitalier de Valr&eacute;as
			
			
			9 Cours Tivoli, 59230 Saint Amand les Eaux
			
		
		
			
			268 400 173 00038
			
			
			Section H&ocirc;pital
			
			
			9 Cours Tivoli, 59230 Saint Amand les Eaux
			
		
		
			
			268 400 173 00020
			
			
			EHPAD Les Capucins
			
			
			Avenue Meynard - 84600 Valr&eacute;as
			
		
		
			
			268 400 173 00016
			
			
			EHPAD Beau Soleil
			
			
			Impasse Beau Soleil - 84600 Valr&eacute;as
			
		
	


&nbsp;
"
268400173,93926b4c-b1cd-11ed-8fce-005056b7acd1,CENTRE HOSPITALIER DE VALREAS,29/04/2019,2018,"
	
		
			
			Etablissements
			
			
			SIRET
			
			
			Adresses
			
		
		
			
			Centre Hospitalier de Valr&eacute;as
			
			
			268 400 173 00012
			
			
			9 Cours Tivoli - 84600 Valr&eacute;as
			
		
		
			
			Section H&ocirc;pital
			
			
			268 400 173 00038
			
			
			9 Cours Tivoli - 84600 Valr&eacute;as
			
		
		
			
			EHPAD Les Capucins
			
			
			268 400 173 00020
			
			
			Avenue Meynard - 84600 Valr&eacute;as
			
		
		
			
			EHPAD Beau Soleil
			
			
			330&nbsp;221&nbsp;201 00016
			
			
			Impasse Beau Soleil - 84600 Valr&eacute;as
			
		
	


&nbsp;
"
268400165,93b1d330-b1cd-11ed-8fce-005056b7acd1,CENTRE HOSPITALIER D AVIGNON,25/01/2021,2019,
268400165,938a4aeb-b1cd-11ed-8fce-005056b7acd1,CENTRE HOSPITALIER D AVIGNON,28/12/2017,2016,
268300241,93c28c35-b1cd-11ed-8fce-005056b7acd1,CENTRE HOSPITALIER INTERCOMMUNAL FREJUS ST RAPHAEL,17/10/2022,2021,"
	
		
			
			&Eacute;tablissements
			
			
			SIRET
			
			
			Adresses
			
		
	
	
		
			
			CHI
			
			
			268 300 241 00018
			
			
			240 avenue de Saint-Lambert &ndash; 83608 Fr&eacute;jus cedex
			
		
		
			
			Psychiatrie
			
			
			268 300 241 00042
			
			
			240 avenue de Saint-Lambert &ndash; 83608 Fr&eacute;jus cedex
			
		
		
			
			Ex-IFSI
			
			
			268 300 241 00109
			
			
			240 avenue de Saint-Lambert &ndash; 83608 Fr&eacute;jus cedex
			
		
		
			
			EHPAD Saint-Jacques
			
			
			268 300 241 00026
			
			
			&nbsp;Impasse Antoinette Achard &ndash; 83480 Puget-sur-Argens
			
		
		
			
			EHPAD La Chesnaie
			
			
			268 300 241 00067
			
			
			349 Boulevard G. Cl&eacute;menceau &ndash; 83700 Saint-Rapha&euml;l
			
		
		
			
			SSR-UCC-USLD Les Muriers
			
			
			268 300 241 00075
			
			
			349 Boulevard G. Cl&eacute;menceau &ndash; 83700 Saint-Rapha&euml;l
			
		
		
			
			Centre M&eacute;moire
			
			
			268 300 241 00034
			
			
			349 Boulevard G. Cl&eacute;menceau &ndash; 83700 Saint-Rapha&euml;l
			
		
		
			
			Magdeleine
			
			
			268 300 241 00042
			
			
			452 rue du g&eacute;n&eacute;ral Brosset, 83600 Fr&eacute;jus
			
		
	


&nbsp;
"
268300241,937f6dfa-b1cd-11ed-8fce-005056b7acd1,CENTRE HOSPITALIER INTERCOMMUNAL FREJUS ST RAPHAEL,15/12/2016,2015,"

	
		
			
			Etablissements
			
			
			Code APE
			
			
			SIRET
			
			
			Adresses
			
		
	
	
		
			
			CHI

			Psychiatrie

			IFSI
			
			
			8610Z
			
			
			268 300 241 00018

			268 300 241 00042

			268 300 241 00109
			
			
			240 avenue de Saint-Lambert &ndash;

			83608 Fr&eacute;jus cedex
			
		
		
			
			EHPAD Saint-Jacques
			
			
			8710A
			
			
			268 300 241 00026
			
			
			&nbsp;Impasse Antoinette Achard &ndash;

			83480 Puget-sur-Argens
			
		
		
			
			EHPAD La Chesnaie

			EHPAD Les Muriers

			Centre M&eacute;moire
			
			
			8710A

			8610Z

			8710A
			
			
			268 300 241 00067

			268 300 241 00075

			268 300 241 00034
			
			
			349 Boulevard G. Cl&eacute;menceau &ndash;

			83700 Saint-Rapha&euml;l
			
		
		
			
			CSAPA
			
			
			/
			
			
			268 300 241 00125
			
			
			414 avenue du Ch&acirc;teau Gallieni &ndash;

			83600 Fr&eacute;jus
			
		
	


&nbsp;

"
268000148,93c676bd-b1cd-11ed-8fce-005056b7acd1,CENTRE HOSPITALIER UNIVERSITAIRE,02/01/2023,2021,
268000148,937aa01c-b1cd-11ed-8fce-005056b7acd1,CENTRE HOSPITALIER UNIVERSITAIRE,25/08/2016,2015,
268000015,9393d7f0-b1cd-11ed-8fce-005056b7acd1,CENTRE HOSPITALIER D'ABBEVILLE,23/07/2019,2015,
268000015,9392cf2f-b1cd-11ed-8fce-005056b7acd1,CENTRE HOSPITALIER D'ABBEVILLE,23/07/2019,2012,
267901213,9371156f-b1cd-11ed-8fce-005056b7acd1,CTRE HOSPITALIER DU NORD DEUX-SEVRES,02/12/2015,2014,
267901213,9370b855-b1cd-11ed-8fce-005056b7acd1,CTRE HOSPITALIER DU NORD DEUX-SEVRES,10/03/2015,2011,
267800076,93a38616-b1cd-11ed-8fce-005056b7acd1,CENTRE HOSPITALIER GENERAL RAMBOUILLET,15/06/2020,2019,
267800076,937fed97-b1cd-11ed-8fce-005056b7acd1,CENTRE HOSPITALIER GENERAL RAMBOUILLET,26/01/2017,2015,
267602175,93bee04b-b1cd-11ed-8fce-005056b7acd1,CENTRE HOSPITALIER DU ROUVRAY,10/06/2022,2021,"CENTRE HOSPITALIER DU ROUVRAY - 4 RUE PAUL ELUARD - 76300 SOTTEVILLE LES ROUEN - SIRET : 26760217500015
"
267602175,938d313d-b1cd-11ed-8fce-005056b7acd1,CENTRE HOSPITALIER DU ROUVRAY,24/09/2018,2017,"CENTRE HOSPITALIER DU ROUVRAY - 4 RUE PAUL ELUARD - 76300 SOTTEVILLE LES ROUEN - SIRET : 26760217500015
"
267602027,93bfe663-b1cd-11ed-8fce-005056b7acd1,Centre Hospitalier Bois Petit,13/07/2022,2021,"
	
		
			EHPAD - 8 AV DE LA LIBERATION - 76300 SOTTEVILLE LES ROUEN - SIRET : 26760202700059
		
		
			CENTRE HOSPITALIER DU BOIS PETIT - 8 AV DE LA LIBERATION - 76300 SOTTEVILLE LES ROUEN
			SIRET : 26760202700026
		
	

"
267602027,938d363a-b1cd-11ed-8fce-005056b7acd1,Centre Hospitalier Bois Petit,26/09/2018,2017,"EHPAD - 8 AV DE LA LIBERATION - 76300 SOTTEVILLE LES ROUEN - SIRET : 26760202700059&nbsp;

CENTRE HOSPITALIER DU BOIS PETIT - 8 AV DE LA LIBERATION - 76300 SOTTEVILLE LES ROUEN SIRET : 26760202700026
"
267601839,93c0352a-b1cd-11ed-8fce-005056b7acd1,CTRE HOSPITALIER DURECU LAVOISIER,05/08/2022,2021,"
	
		
			CH DURECU LAVOISIER - 116 RUE LOUIS PASTEUR - 76160 DARNETAL - SIRET : 26760183900017 et 26760183900025
		
		
			CH DURECU LAVOISIER - 1097 RTE LYONS LA FORET - 76160 SAINT LEGER DU BOURG DENIS - SIRET : 26760183900058
		
	

"
267601839,938e0529-b1cd-11ed-8fce-005056b7acd1,CTRE HOSPITALIER DURECU LAVOISIER,04/10/2018,2017,"CH DURECU LAVOISIER - 116 RUE LOUIS PASTEUR - 76160 DARNETAL - SIRET : 26760183900017 et 26760183900025&nbsp;

CH DURECU LAVOISIER - 1097 RTE LYONS LA FORET - 76160 SAINT LEGER DU BOURG DENIS - SIRET : 26760183900058
"
267601763,93b782c1-b1cd-11ed-8fce-005056b7acd1,CENTRE HOSPITALIER INTERCOMMUNAL D'ELBEUF LOUVIERS VAL DE REUIL,30/08/2021,2020,"
	
		
			
			SIRET
			
			
			&Eacute;tablissements
			
			
			Adresses
			
		
	
	
		
			
			267 601 763 00019
			
			
			CH Elbeuf-les-Feugrais
			
			
			Rue du Dr Villers - 76410 Saint-Aubin-les-Elbeuf
			
		
		
			
			267 601 763 00209
			
			
			EHPAD&nbsp;

			Les Collines de la Seine
			
			
			Rue du Dr Villers - 76410 Saint-Aubin-les-Elbeuf
			
		
		
			
			267 601 763 00191
			
			
			SSIAD
			
			
			Rue du Dr Villers - 76410 Saint-Aubin-les-Elbeuf
			
		
		
			
			267 601 763 00183
			
			
			CCAA de Louviers
			
			
			2, rue Saint Jean - 27400 Louviers
			
		
		
			
			267 601 763 00175
			
			
			CCAA d&rsquo;Elbeuf
			
			
			Rue du Dr Villers - 76410 Saint-Aubin-les-Elbeuf
			
		
		
			
			267 601 763 00167
			
			
			Long s&eacute;jour de Louviers
			
			
			2, rue Saint Jean - 27400 Louviers
			
		
		
			
			267 601 763 00159
			
			
			EHPAD de Louviers
			
			
			2, rue Saint Jean - 27400 Louviers
			
		
		
			
			267 601 763 00142
			
			
			CH de Louviers
			
			
			2, rue Saint Jean - 27400 Louviers
			
		
		
			
			267 601 763 00134
			
			
			Long s&eacute;jour La Source
			
			
			Rue boucher de Perthes - 76500 Elbeuf
			
		
		
			
			267 601 763 00126
			
			
			Long s&eacute;jour Le bois rond
			
			
			Rue Charles Perrault - 76410 Cl&eacute;on
			
		
		
			
			267 601 763 00118
			
			
			EHPAD La Source
			
			
			Rue boucher de Perthes - 76500 Elbeuf
			
		
		
			
			267 601 763 00100
			
			
			EHPAD Le bois rond
			
			
			Rue Charles Perrault - 76410 Cl&eacute;on
			
		
	


&nbsp;
"
267601763,938cca09-b1cd-11ed-8fce-005056b7acd1,CENTRE HOSPITALIER INTERCOMMUNAL D'ELBEUF LOUVIERS VAL DE REUIL,23/07/2018,2017,
267601698,938d2ffc-b1cd-11ed-8fce-005056b7acd1,HOPITAL ASSELIN-HEDELIN,21/09/2018,2017,"Centre Hospitalier Asselin-Hedelin - 7 rue du champ de courses 76190 Yvetot - SIRET : 267601698 00017
"
267601698,0995c3a3-6200-4909-8d5c-d12d5bfd556b,HOPITAL ASSELIN-HEDELIN,10/05/2023,2021, Centre Hospitalier Asselin-Hedelin - 7 rue du champ de courses 76190 Yvetot - SIRET : 267601698 00017
267601664,93b48352-b1cd-11ed-8fce-005056b7acd1,CENTRE HOSPITALIER DE L'AUSTREBERTHE,29/04/2021,2020,"
	
		
			CENTRE HOSPITALIER DE BARENTIN - 17 RUE PIERRE ET MARIE CURIE - 76360 BARENTIN - SIRET : 26760166400019 - 26760166400050 - 26760166400027
		
		
			CENTRE HOSPITALIER DE BARENTIN - LES CAMPEAUX - 76360 BARENTIN - SIRET : 26760166400084
		
		
			EHPAD LA MADELEINE -&nbsp; RUE PAUL PAINLEVE - 76570 PAVILLY - SIRET : 26760166400092
		
	

"
267601664,938fa689-b1cd-11ed-8fce-005056b7acd1,CENTRE HOSPITALIER DE L'AUSTREBERTHE,18/02/2019,2018,"CENTRE HOSPITALIER DE BARENTIN - 17 RUE PIERRE ET MARIE CURIE - 76360 BARENTIN - SIRET : 26760166400019 - 26760166400050 - 26760166400027&nbsp;

CENTRE HOSPITALIER DE BARENTIN - LES CAMPEAUX - 76360 BARENTIN - SIRET : 26760166400084
"
267601656,93bfea0d-b1cd-11ed-8fce-005056b7acd1,CENTRE HOSPITALIER F LANGLOIS,13/07/2022,2021,"
	
		
			Centre Hospitalier NEUFCHATEL EN BRAY -&nbsp; 4 RTE DE GAILLEFONTAINE - 76270 NEUFCHATEL-EN-BRAY - SIRET : 26760165600015 - 26760165600064 - 26760165600049
		
	

"
267601656,938d389c-b1cd-11ed-8fce-005056b7acd1,CENTRE HOSPITALIER F LANGLOIS,26/09/2018,2017,"CENTRE HOSPITALIER F LANGLOIS - 4 RTE DE GAILLEFONTAINE - 76270 NEUFCHATEL EN BRAY - SIRET : 26760165600015 - 26760165600064 - 26760165600031
"
267411031,93bc5e1c-b1cd-11ed-8fce-005056b7acd1,CHI LES HOPITAUX DU LEMAN,10/02/2022,2020,
267411031,937e1648-b1cd-11ed-8fce-005056b7acd1,CHI LES HOPITAUX DU LEMAN,08/11/2016,2014,
267400844,93c1c61c-b1cd-11ed-8fce-005056b7acd1,CENTRE HOSPITALIER ALPES-LEMAN,26/09/2022,2021,
267400844,938e43f0-b1cd-11ed-8fce-005056b7acd1,CENTRE HOSPITALIER ALPES-LEMAN,17/01/2019,2017,
267400232,93c31671-b1cd-11ed-8fce-005056b7acd1,MAISON DEPARTEMENTALE ENFANCE & FAMILLE,08/11/2022,2021,
267400232,93c31551-b1cd-11ed-8fce-005056b7acd1,MAISON DEPARTEMENTALE ENFANCE & FAMILLE,08/11/2022,2018,
267400026,93a86e79-b1cd-11ed-8fce-005056b7acd1,CENTRE HOSPITALIER ANNECY GENEVOIS,28/10/2020,2018,
267400026,9376328e-b1cd-11ed-8fce-005056b7acd1,CENTRE HOSPITALIER ANNECY GENEVOIS,16/05/2016,2014,
267300135,93c4828f-b1cd-11ed-8fce-005056b7acd1,CENTRE HOSPITALIER DE LA VALLEE DE MAURIENNE,19/12/2022,2021,"26730013500014 -&nbsp;CENTRE HOSPITALIER DE LA VALLEE DE MAURIENNE

26730013500113 -&nbsp;SSIAD DE MODANE

26730013500105&nbsp;- EHPAD LES MARMOTTES

26730013500097 -&nbsp;CENTRE HOSPITALIER DE MODANE

26730013500071 -&nbsp;ANTENNE SMUR MODANE

26730013500063&nbsp; -&nbsp;SSIAD

&nbsp;

26730013500055 -&nbsp;LONG SEJOUR CH ST JEAN MAURIENNE

26730013500048 -&nbsp;EHPAD LA BARTAVELLE
"
267300135,9392a1dc-b1cd-11ed-8fce-005056b7acd1,CENTRE HOSPITALIER DE LA VALLEE DE MAURIENNE,28/05/2019,2017,
267300077,938fc3be-b1cd-11ed-8fce-005056b7acd1,CENTRE HOSPITALIER DE CHAMBERY,22/07/2019,2014,"- Site du Centre Hospitalier de CHAMBERY, n&deg; SIRET 267 300 077 00018
- Cr&egrave;che de l&#39;h&ocirc;pital, n&deg; SIRET 267 300 077 00067 &ndash; APE 8891A Etablissement d&#39;hospitalisation
- Centre de planification, n&deg; SIRET 267 300 077 00125 &ndash; APE 8621Z Activit&eacute; des m&eacute;decins g&eacute;n&eacute;ralistes
- Dotations non affect&eacute;es, n&deg; SIRET 267 300 077 00141 &ndash; APE 6619A Supports juridiques de gestion de patrimoine mobilier
- Ecole de cadres infirmiers, n&deg; SIRET 267 300 077 00075 &ndash; APE 8610Z Activit&eacute;s hospitali&egrave;res
- Ecole sanitaire du CH CHAMBERY, n&deg; SIRET 267 300 077 00083 &ndash; APE 803Z Enseignement sup&eacute;rieur
- EHPAD Cesalet dessus-dessous, n&deg; SIRET 267 300 077 00034 &ndash; APE 8610A H&eacute;bergement m&eacute;dicalis&eacute; pour personnes &acirc;g&eacute;es
- EHPAD La Cerisaie, n&deg; SIRET 267 300 077 00109 &ndash; APE 8710A H&eacute;bergement m&eacute;dicalis&eacute; pour personnes &acirc;g&eacute;es
- EHPAD Les Berges de l&rsquo;Hy&egrave;re, n&deg; SIRET 267 300 077 00158 &ndash; APE 8710A H&eacute;bergement m&eacute;dicalis&eacute; pour personnes &acirc;g&eacute;es
- EHPAD Les terrasses de l&rsquo;Horloge, n&deg; SIRET 267 300 077 00117 - APE 8710A H&eacute;bergement m&eacute;dicalis&eacute; pour personnes &acirc;g&eacute;es

- HOTEL DIEU, n&deg; SIRET 267 300 077 00042 &ndash; APE 8610Z activit&eacute;s hospitali&egrave;res
- Pavillon Sainte H&eacute;l&egrave;ne, n&deg; SIRET 267 300 077 00026&ndash; APE 8610Z activit&eacute;s hospitali&egrave;res
- SAMU, n&deg; SIRET 267 300 077 00059&ndash; APE 8610Z activit&eacute;s hospitali&egrave;res
- SMUR, n&deg; SIRET 267 300 077 00133&ndash; APE 8610Z activit&eacute;s hospitali&egrave;res
- J.DORSTTER = site du centre Hospitalier de Chamb&eacute;ry, n&deg;SIRET 267 300 077 00018
- EVEILLON = site du centre Hospitalier de Chamb&eacute;ry, n&deg;SIRET 267 300 077 00018
- TETRAS = site du centre Hospitalier de Chamb&eacute;ry, n&deg;SIRET 267 300 077 00018.
"
267300077,938f91a8-b1cd-11ed-8fce-005056b7acd1,CENTRE HOSPITALIER DE CHAMBERY,22/07/2019,2011,"- Site du Centre Hospitalier de CHAMBERY, n&deg; SIRET 267 300 077 00018
- Cr&egrave;che de l&rsquo;h&ocirc;pital, n&deg; SIRET 267 300 077 0067 &ndash; APE 8891A Etablissement d&rsquo;hospitalisation
- Centre de planification, n&deg; SIRET 267 300 077 00125 &ndash; APE 8621Z Activit&eacute; des m&eacute;decins
g&eacute;n&eacute;ralistes
- Dotations non affect&eacute;es, n&deg; SIRET 267 300 077 00141 &ndash; APE 6619A Supports juridiques de
gestion de patrimoine mobilier
- Ecole de cadres infirmiers, n&deg; SIRET 267 300 077 00075 &ndash; APE 8610Z Activit&eacute;s hospitali&egrave;res
- EHPAD Cesalet dessus-dessous, n&deg; SIRET 267 300 077 00075 &ndash; APE 8610A H&eacute;bergement
m&eacute;dicalis&eacute; pour personnes &acirc;g&eacute;es
- EHPAD La Cerisaie, n&deg; SIRET 267 300 077 00109 &ndash; APE 8710A H&eacute;bergement m&eacute;dicalis&eacute; pour
personnes &acirc;g&eacute;es
- EHPAD Les Berges de l&rsquo;Hy&egrave;re, n&deg; SIRET 267 300 077 00158 &ndash; APE 8710A H&eacute;bergement
m&eacute;dicalis&eacute; pour personnes &acirc;g&eacute;es
- EHPAD Les terrasses de l&rsquo;Horloge, n&deg; SIRET 267 300 077 00117 - APE 8710A H&eacute;bergement
m&eacute;dicalis&eacute; pour personnes &acirc;g&eacute;es
- HOTEL DIEU, n&deg; SIRET 267 300 077 00091 &ndash; APE 8610Z activit&eacute;s hospitali&egrave;res
- Pavillon Sainte H&eacute;l&egrave;ne, n&deg; SIRET 267 300 077 00026&ndash; APE 8610Z activit&eacute;s hospitali&egrave;res
- SAMU, n&deg; SIRET 267 300 077 00059&ndash; APE 8610Z activit&eacute;s hospitali&egrave;res
- SMUR, n&deg; SIRET 267 300 077 00133&ndash; APE 8610Z activit&eacute;s hospitali&egrave;res
- J.DORSTTER = site du centre Hospitalier de Chamb&eacute;ry, n&deg;SIRET 267 300 077 00018
- EVEILLON = site du centre Hospitalier de Chamb&eacute;ry, n&deg;SIRET 267 300 077 00018
- TETRAS = site du centre Hospitalier de Chamb&eacute;ry, n&deg;SIRET 267 300 077 00018.
"
267300028,938fc4ee-b1cd-11ed-8fce-005056b7acd1,CENTRE HOSPITALIER D’AIX LES BAINS,22/07/2019,2014,"Aix &ndash; Grand Port, n&deg; SIRET 267&nbsp;300&nbsp;028 00011 &ndash; APE 8610Z

EHPAD Aix &ndash; Grand Port, n&deg; SIRET 267&nbsp;300&nbsp;028 00078 &ndash; APE 8710A

USLD Aix &ndash; Grand Port, n&deg; SIRET 267&nbsp;300&nbsp;028 00060 &ndash; APE 8610Z

Accueil de jour Alzheimer &ndash; Grand Port, n&deg; SIRET 267&nbsp;300&nbsp;028 00110 &ndash; APE 851C

CIDAG &ndash; Grand Port, n&deg; SIRET 267&nbsp;300&nbsp;028 00086 &ndash; APE 8621Z

Laboratoire d&rsquo;analyse - Grand Port, n&deg; SIRET 267&nbsp;300&nbsp;028 00094 &ndash; APE 8690B

Aix &ndash; Reine Hortense, n&deg; SIRET 267&nbsp;300&nbsp;028 00045 &ndash; APE 8610Z

Tresserve &ndash; Bois Lamartine, n&deg; SIRET 267&nbsp;300&nbsp;028 00037 &ndash; APE 8710A

Brison Saint Innocent &ndash; F&eacute;lix Pignal, n&deg; SIRET 267&nbsp;300&nbsp;028 00102 &ndash; APE 8690B
"
